job_title,job_skills
technical_writer,markdown diagramming content_management documentation api_documentation git
junior_hardware_engineer,pcb_design component_selection multimeter soldering circuit_design oscilloscope
qa_engineer,regression_testing sql git test_planning bug_reporting selenium
junior_qa_engineer,regression_testing agile_methodology sql manual_testing bug_reporting
machine_learning_engineer,data_pipelines model_deployment rest_api machine_learning python_programming pytorch
software_engineer,unit_testing agile_methodology react node_js python_programming debugging linux
data_analyst,tableau reporting sql business_intelligence statistics r_programming
data_scientist,deep_learning machine_learning natural_language_processing statistics feature_engineering pandas jupyter_notebook
junior_network_engineer,cisco tcp_ip networking troubleshooting routing_switching
data_analyst,statistics power_bi excel r_programming
qa_engineer,automated_testing regression_testing api_testing manual_testing test_planning bug_reporting
software_engineer,linux agile_methodology java_programming
junior_data_scientist,machine_learning numpy statistics data_visualization python_programming git
data_analyst,power_bi business_intelligence sql data_modeling r_programming tableau
machine_learning_engineer,sql machine_learning data_pipelines feature_engineering linux rest_api
fpga_engineer,signal_processing timing_analysis fpga digital_design verilog vhdl
data_scientist,deep_learning machine_learning r_programming feature_engineering natural_language_processing
data_analyst,tableau business_intelligence python_programming reporting excel sql
technical_support_engineer,ticketing_systems networking_basics troubleshooting customer_support
fpga_engineer,debugging simulation_tools signal_processing
junior_embedded_engineer,microcontrollers debugging hardware_interfacing uart_spi_i2c
embedded_systems_engineer,oscilloscope rtos debugging c_plus_plus
cloud_support_engineer,azure ticketing_systems docker
software_engineer,java_programming git debugging
bi_developer,reporting python_programming data_warehousing tableau etl
junior_data_scientist,statistics git numpy machine_learning data_analysis
machine_learning_engineer,git docker kubernetes
network_engineer,network_monitoring cisco troubleshooting routing_switching
technical_writer,markdown git communication api_documentation content_management
ui_ux_designer,wireframing figma usability_testing information_architecture adobe_xd accessibility
junior_mobile_developer,git mobile_ui_design swift
junior_qa_engineer,agile_methodology regression_testing basic_automation postman
it_support_specialist,hardware_maintenance remote_desktop ticketing_systems documentation troubleshooting
cloud_engineer,linux docker monitoring terraform
frontend_developer,react angular sass javascript
mobile_developer,debugging rest_api android_development
scrum_master,kanban team_facilitation sprint_planning
ui_ux_designer,accessibility figma sketch design_systems usability_testing wireframing adobe_xd
junior_data_engineer,airflow nosql cloud_computing linux
frontend_developer,vue_js cross_browser_compatibility git accessibility sass
network_engineer,vpn network_monitoring load_balancing networking
network_engineer,dns network_monitoring troubleshooting load_balancing
junior_data_engineer,data_pipelines linux git sql python_programming
junior_mobile_developer,swift react_native rest_api kotlin mobile_ui_design java_programming
cybersecurity_analyst,compliance encryption firewalls network_security ethical_hacking
cloud_engineer,gcp linux kubernetes aws
junior_network_engineer,network_monitoring networking tcp_ip
scrum_master,conflict_resolution team_facilitation retrospectives scrum
network_engineer,tcp_ip dhcp vpn cisco security_practices
junior_software_engineer,object_oriented_programming basic_algorithms sql debugging java_programming
junior_mobile_developer,rest_api git swift java_programming
cybersecurity_analyst,ethical_hacking encryption compliance
firmware_engineer,version_control debugging c_plus_plus c_programming assembly_language hardware_interfacing rtos
it_support_specialist,customer_support hardware_maintenance software_installation documentation linux ticketing_systems remote_desktop
technical_support_engineer,customer_support sql python_programming scripting
ui_ux_designer,figma sketch adobe_xd information_architecture
cybersecurity_analyst,network_security ethical_hacking incident_response
rf_engineer,pcb_design signal_processing antenna_design wireless_communication simulation_tools
security_engineer,encryption siem firewalls
junior_qa_engineer,sql basic_automation regression_testing agile_methodology test_planning manual_testing postman
cloud_support_engineer,docker azure monitoring customer_support ticketing_systems linux
network_engineer,vpn cisco networking network_monitoring security_practices firewalls
database_administrator,backup_recovery database_security performance_tuning replication indexing linux mysql
machine_learning_engineer,machine_learning feature_engineering kubernetes linux data_pipelines sql
data_engineer,data_pipelines kafka nosql git
software_engineer,java_programming sql typescript
firmware_engineer,assembly_language debugging c_programming c_plus_plus rtos hardware_interfacing version_control
junior_devops_engineer,networking_basics shell_scripting ci_cd git
junior_qa_engineer,bug_reporting test_planning regression_testing basic_automation
backend_developer,docker rest_api git api_design authentication linux
junior_data_scientist,statistics python_programming sql git data_analysis jupyter_notebook numpy
cybersecurity_analyst,firewalls incident_response vulnerability_assessment penetration_testing
hardware_engineer,multimeter pcb_design eagle_cad circuit_design soldering hardware_debugging oscilloscope
scrum_master,conflict_resolution agile_methodology kanban sprint_planning retrospectives scrum
test_engineer,manual_testing bug_reporting hardware_testing documentation regression_testing test_planning automated_testing
junior_data_scientist,numpy data_analysis sql
qa_engineer,sql bug_reporting regression_testing
cloud_support_engineer,aws linux monitoring networking docker customer_support azure
ui_ux_designer,figma usability_testing accessibility prototyping adobe_xd design_systems wireframing
machine_learning_engineer,git python_programming machine_learning
junior_data_analyst,reporting excel google_analytics python_programming tableau
cloud_engineer,gcp linux kubernetes security_practices
frontend_developer,cross_browser_compatibility accessibility sass javascript vue_js git
test_engineer,manual_testing documentation python_programming oscilloscope automated_testing
security_engineer,penetration_testing encryption vulnerability_assessment network_security linux firewalls
embedded_systems_engineer,c_programming linux_kernel oscilloscope
rf_engineer,matlab antenna_design spectrum_analyzer
rf_engineer,signal_processing c_programming antenna_design
database_administrator,stored_procedures mysql indexing linux sql replication postgresql
ui_ux_designer,figma wireframing prototyping
junior_data_engineer,linux cloud_computing etl
bi_developer,data_modeling tableau excel reporting etl
devops_engineer,linux networking kubernetes
data_engineer,scala linux nosql airflow kafka docker data_pipelines
network_engineer,network_monitoring firewalls cisco linux
machine_learning_engineer,pytorch python_programming tensorflow machine_learning
junior_hardware_engineer,multimeter altium_designer oscilloscope component_selection schematic_capture pcb_design circuit_design
network_engineer,dhcp load_balancing cisco networking
security_engineer,secure_coding vulnerability_assessment python_programming siem firewalls penetration_testing linux
junior_software_engineer,python_programming basic_algorithms sql
bi_developer,etl business_intelligence power_bi reporting python_programming
junior_data_engineer,linux airflow cloud_computing etl python_programming
junior_mobile_developer,debugging rest_api java_programming
systems_administrator,active_directory virtualization docker windows_server
cloud_support_engineer,networking customer_support ticketing_systems azure linux docker
software_engineer,react javascript sql node_js
mobile_developer,rest_api debugging git android_development
test_engineer,bug_reporting manual_testing regression_testing automated_testing python_programming
mobile_developer,git app_store_deployment android_development kotlin rest_api
backend_developer,linux nosql ci_cd java_programming
rf_engineer,oscilloscope simulation_tools pcb_design
junior_data_analyst,data_visualization data_cleaning reporting python_programming tableau
frontend_developer,figma typescript vue_js
junior_qa_engineer,agile_methodology postman sql manual_testing test_planning bug_reporting
fpga_engineer,verilog hardware_debugging debugging fpga
it_support_specialist,remote_desktop ticketing_systems active_directory linux customer_support
cybersecurity_analyst,risk_assessment vulnerability_assessment firewalls network_security ethical_hacking penetration_testing siem
junior_devops_engineer,linux cloud_computing docker shell_scripting git monitoring aws
mobile_developer,app_store_deployment debugging java_programming kotlin ios_development
release_engineer,docker version_control shell_scripting kubernetes
systems_administrator,security_practices docker patch_management windows_server shell_scripting networking backup_recovery
junior_mobile_developer,react_native git rest_api kotlin swift java_programming
network_engineer,dhcp troubleshooting network_monitoring linux networking load_balancing firewalls
scrum_master,sprint_planning jira scrum retrospectives kanban
fpga_engineer,debugging c_programming hardware_debugging digital_design verilog signal_processing
devops_engineer,ci_cd git linux
security_engineer,network_security linux python_programming encryption
site_reliability_engineer,python_programming on_call_management ci_cd docker linux monitoring
full_stack_developer,javascript nosql sql git python_programming docker
fpga_engineer,signal_processing digital_design debugging c_programming verilog
scrum_master,team_facilitation agile_methodology conflict_resolution jira kanban retrospectives
cloud_support_engineer,customer_support networking azure troubleshooting linux aws docker
junior_qa_engineer,sql bug_reporting test_planning regression_testing basic_automation
network_engineer,cisco firewalls routing_switching load_balancing networking
firmware_engineer,hardware_interfacing embedded_systems c_plus_plus microcontrollers rtos version_control
technical_support_engineer,scripting sql ticketing_systems linux networking_basics api_testing documentation
junior_network_engineer,dhcp network_monitoring routing_switching dns cisco tcp_ip networking
embedded_systems_engineer,oscilloscope uart_spi_i2c c_programming microcontrollers c_plus_plus debugging assembly_language
junior_mobile_developer,react_native java_programming mobile_ui_design swift kotlin debugging
technical_writer,user_research content_management diagramming api_documentation communication git html_css
junior_data_scientist,data_visualization numpy sql git statistics python_programming
fpga_engineer,timing_analysis debugging fpga signal_processing simulation_tools
fpga_engineer,signal_processing fpga c_programming simulation_tools digital_design hardware_debugging
cloud_engineer,security_practices linux azure
rf_engineer,spectrum_analyzer simulation_tools testing_equipment
database_administrator,oracle backup_recovery mysql linux
database_administrator,sql postgresql database_design indexing
data_scientist,natural_language_processing scikit_learn pytorch tensorflow
ui_ux_designer,usability_testing wireframing adobe_xd
security_engineer,penetration_testing encryption vulnerability_assessment secure_coding siem
data_engineer,python_programming etl apache_spark
cybersecurity_analyst,penetration_testing network_security incident_response python_programming vulnerability_assessment encryption
network_engineer,dhcp network_monitoring security_practices tcp_ip dns
bi_developer,excel data_warehousing business_intelligence tableau etl
cybersecurity_analyst,network_security siem firewalls
systems_administrator,monitoring active_directory windows_server backup_recovery shell_scripting security_practices
security_engineer,python_programming linux firewalls siem encryption secure_coding
machine_learning_engineer,sql linux rest_api git
junior_qa_engineer,agile_methodology bug_reporting regression_testing
database_administrator,sql database_design postgresql oracle indexing
full_stack_developer,ci_cd sql typescript node_js
backend_developer,message_queues api_design docker
technical_support_engineer,ticketing_systems sql networking_basics
network_engineer,dns linux vpn cisco troubleshooting
junior_hardware_engineer,multimeter altium_designer schematic_capture component_selection pcb_design oscilloscope circuit_design
scrum_master,retrospectives conflict_resolution kanban
hardware_engineer,multimeter oscilloscope fpga eagle_cad soldering circuit_design hardware_debugging
hardware_engineer,multimeter fpga soldering altium_designer hardware_debugging
ui_ux_designer,user_research prototyping wireframing design_systems information_architecture adobe_xd usability_testing
fpga_engineer,signal_processing vhdl digital_design simulation_tools timing_analysis fpga debugging
junior_mobile_developer,git debugging kotlin mobile_ui_design rest_api react_native
backend_developer,ci_cd nosql authentication node_js api_design caching
scrum_master,kanban scrum agile_methodology conflict_resolution
systems_administrator,security_practices virtualization linux
firmware_engineer,embedded_systems firmware_development hardware_interfacing
junior_data_scientist,data_analysis python_programming pandas
firmware_engineer,version_control c_programming c_plus_plus
devops_engineer,linux aws git azure
security_engineer,linux secure_coding python_programming
cybersecurity_analyst,ethical_hacking firewalls vulnerability_assessment risk_assessment encryption python_programming penetration_testing
systems_administrator,docker monitoring windows_server security_practices virtualization
junior_qa_engineer,postman bug_reporting test_planning sql regression_testing agile_methodology basic_automation
it_support_specialist,linux ticketing_systems software_installation windows_os remote_desktop
cloud_support_engineer,customer_support docker monitoring
technical_support_engineer,scripting ticketing_systems documentation networking_basics troubleshooting linux
firmware_engineer,rtos firmware_development microcontrollers
devops_engineer,git ci_cd terraform shell_scripting security_practices
junior_data_scientist,python_programming machine_learning git
security_engineer,secure_coding encryption vulnerability_assessment firewalls penetration_testing siem linux
mobile_developer,app_store_deployment debugging kotlin react_native
technical_support_engineer,networking_basics linux sql troubleshooting
junior_data_scientist,pandas data_visualization sql
data_analyst,sql r_programming tableau google_analytics power_bi data_cleaning
data_analyst,reporting business_intelligence data_cleaning excel
data_analyst,r_programming data_modeling python_programming
junior_mobile_developer,kotlin git react_native debugging
it_support_specialist,linux customer_support networking_basics troubleshooting remote_desktop documentation
junior_mobile_developer,java_programming debugging swift
junior_data_scientist,machine_learning sql python_programming numpy jupyter_notebook
junior_data_engineer,git cloud_computing etl
cybersecurity_analyst,penetration_testing ethical_hacking risk_assessment
hardware_engineer,component_selection signal_processing multimeter schematic_capture hardware_debugging oscilloscope
junior_mobile_developer,rest_api git swift
security_engineer,firewalls linux penetration_testing siem secure_coding python_programming
mobile_developer,debugging android_development app_store_deployment
cloud_engineer,ci_cd kubernetes security_practices aws infrastructure_as_code monitoring gcp
junior_qa_engineer,regression_testing agile_methodology postman
ui_ux_designer,adobe_xd wireframing information_architecture html_css design_systems
junior_data_scientist,jupyter_notebook pandas numpy python_programming
data_engineer,apache_spark python_programming nosql airflow
junior_embedded_engineer,c_programming hardware_interfacing oscilloscope
junior_embedded_engineer,oscilloscope debugging c_programming
systems_administrator,active_directory linux monitoring shell_scripting
junior_mobile_developer,swift kotlin java_programming react_native rest_api mobile_ui_design
scrum_master,jira kanban team_facilitation
scrum_master,sprint_planning kanban scrum jira retrospectives
scrum_master,conflict_resolution sprint_planning agile_methodology
cybersecurity_analyst,firewalls risk_assessment python_programming
machine_learning_engineer,linux sql data_pipelines machine_learning pytorch
machine_learning_engineer,tensorflow deep_learning feature_engineering model_deployment rest_api
junior_data_engineer,nosql etl python_programming data_pipelines airflow linux
junior_devops_engineer,aws ci_cd linux monitoring git docker cloud_computing
database_administrator,performance_tuning mysql postgresql indexing database_security database_design linux
mobile_developer,debugging react_native mobile_ui_design kotlin android_development
junior_devops_engineer,monitoring shell_scripting docker git
embedded_systems_engineer,c_programming firmware_development microcontrollers uart_spi_i2c
scrum_master,kanban agile_methodology retrospectives
database_administrator,mysql stored_procedures sql replication
junior_network_engineer,networking tcp_ip dns troubleshooting network_monitoring routing_switching dhcp
fpga_engineer,fpga digital_design c_programming timing_analysis simulation_tools hardware_debugging signal_processing
data_analyst,sql data_visualization data_cleaning reporting statistics tableau power_bi
hardware_engineer,component_selection soldering signal_processing
mobile_developer,android_development swift react_native git rest_api ios_development
data_scientist,deep_learning sql pandas git scikit_learn data_visualization
data_analyst,data_cleaning sql tableau data_visualization business_intelligence
software_engineer,unit_testing react git ci_cd agile_methodology html_css
junior_embedded_engineer,rtos_basics c_programming microcontrollers
bi_developer,power_bi excel python_programming
mobile_developer,kotlin android_development rest_api debugging
junior_qa_engineer,basic_automation manual_testing bug_reporting regression_testing sql
test_engineer,bug_reporting oscilloscope regression_testing test_planning python_programming
test_engineer,manual_testing test_planning bug_reporting
junior_software_engineer,unit_testing data_structures java_programming
qa_engineer,bug_reporting pytest regression_testing selenium
full_stack_developer,nosql rest_api javascript
devops_engineer,networking gcp linux azure docker
security_engineer,penetration_testing siem network_security secure_coding vulnerability_assessment python_programming
fpga_engineer,vhdl digital_design timing_analysis
machine_learning_engineer,python_programming pytorch docker feature_engineering mlops linux
backend_developer,java_programming linux microservices python_programming node_js
scrum_master,retrospectives kanban team_facilitation agile_methodology
technical_support_engineer,python_programming documentation scripting sql linux customer_support
software_engineer,java_programming python_programming agile_methodology docker algorithms data_structures
junior_software_engineer,agile_methodology sql html_css java_programming
site_reliability_engineer,alerting linux incident_management networking docker
junior_data_engineer,git python_programming data_pipelines
embedded_systems_engineer,debugging hardware_interfacing c_plus_plus
cybersecurity_analyst,linux ethical_hacking network_security vulnerability_assessment
firmware_engineer,assembly_language debugging c_programming
systems_administrator,linux docker monitoring
junior_software_engineer,unit_testing data_structures object_oriented_programming
junior_data_scientist,data_visualization machine_learning pandas jupyter_notebook
systems_administrator,docker networking security_practices backup_recovery windows_server
data_scientist,r_programming data_visualization scikit_learn
junior_hardware_engineer,pcb_design circuit_design schematic_capture oscilloscope soldering component_selection
junior_qa_engineer,agile_methodology bug_reporting manual_testing test_planning
junior_embedded_engineer,c_programming uart_spi_i2c oscilloscope hardware_interfacing debugging
junior_qa_engineer,test_planning bug_reporting sql postman regression_testing basic_automation
technical_support_engineer,troubleshooting ticketing_systems scripting customer_support linux documentation
devops_engineer,azure linux docker monitoring aws shell_scripting
backend_developer,node_js microservices api_design
junior_data_analyst,excel reporting python_programming sql data_cleaning
systems_administrator,patch_management monitoring linux active_directory security_practices shell_scripting
test_engineer,automated_testing oscilloscope documentation hardware_testing python_programming bug_reporting regression_testing
data_analyst,business_intelligence data_modeling sql power_bi statistics excel
full_stack_developer,react node_js sql javascript html_css docker
systems_administrator,backup_recovery shell_scripting linux
junior_data_engineer,airflow cloud_computing linux etl data_pipelines git python_programming
junior_qa_engineer,basic_automation bug_reporting postman sql test_planning
cybersecurity_analyst,python_programming compliance network_security risk_assessment incident_response
backend_developer,microservices docker java_programming linux rest_api caching
cloud_engineer,ci_cd monitoring azure
qa_engineer,test_planning performance_testing agile_methodology manual_testing regression_testing
it_support_specialist,software_installation linux troubleshooting ticketing_systems windows_os hardware_maintenance remote_desktop
junior_hardware_engineer,pcb_design schematic_capture oscilloscope
embedded_systems_engineer,firmware_development assembly_language c_programming uart_spi_i2c microcontrollers linux_kernel
site_reliability_engineer,networking kubernetes on_call_management docker
junior_network_engineer,dhcp networking routing_switching cisco network_monitoring
data_analyst,reporting google_analytics data_modeling data_cleaning
qa_engineer,sql api_testing manual_testing pytest
firmware_engineer,microcontrollers c_programming embedded_systems c_plus_plus
backend_developer,rest_api java_programming microservices git
junior_data_analyst,data_cleaning sql python_programming google_analytics data_visualization
it_support_specialist,windows_os networking_basics linux
junior_data_scientist,data_visualization machine_learning jupyter_notebook python_programming data_analysis sql
fpga_engineer,verilog simulation_tools c_programming vhdl timing_analysis
technical_writer,documentation api_documentation content_management diagramming
cybersecurity_analyst,risk_assessment network_security compliance penetration_testing firewalls
machine_learning_engineer,rest_api data_pipelines model_deployment mlops tensorflow linux feature_engineering
backend_developer,authentication python_programming sql ci_cd
devops_engineer,cloud_computing git linux docker aws ci_cd
data_engineer,sql data_pipelines docker
firmware_engineer,microcontrollers embedded_systems debugging hardware_interfacing version_control c_plus_plus
devops_engineer,security_practices gcp git
devops_engineer,ansible networking aws
junior_mobile_developer,debugging kotlin git
software_engineer,ci_cd docker linux typescript
junior_hardware_engineer,schematic_capture soldering altium_designer
bi_developer,reporting data_warehousing business_intelligence sql python_programming data_modeling
junior_qa_engineer,bug_reporting regression_testing postman
test_engineer,regression_testing bug_reporting manual_testing python_programming oscilloscope
junior_data_analyst,sql reporting data_visualization data_cleaning google_analytics python_programming
software_engineer,data_structures html_css algorithms rest_api git
frontend_developer,vue_js cross_browser_compatibility javascript figma ui_ux_basics accessibility
junior_qa_engineer,test_planning manual_testing postman basic_automation
qa_engineer,api_testing agile_methodology sql postman bug_reporting pytest performance_testing
hardware_engineer,soldering signal_processing altium_designer hardware_debugging oscilloscope
junior_data_engineer,sql git nosql cloud_computing linux airflow python_programming
test_engineer,hardware_testing regression_testing python_programming manual_testing oscilloscope automated_testing
junior_qa_engineer,basic_automation bug_reporting manual_testing sql test_planning regression_testing
data_scientist,feature_engineering statistics pytorch pandas data_analysis numpy
data_analyst,data_cleaning power_bi excel
test_engineer,manual_testing oscilloscope bug_reporting
site_reliability_engineer,performance_tuning linux kubernetes incident_management
cybersecurity_analyst,incident_response compliance network_security python_programming siem risk_assessment firewalls
data_analyst,power_bi data_cleaning data_modeling sql business_intelligence statistics r_programming
junior_network_engineer,troubleshooting dhcp dns tcp_ip
junior_data_analyst,reporting excel google_analytics python_programming sql data_visualization
security_engineer,python_programming firewalls encryption
rf_engineer,antenna_design testing_equipment c_programming
systems_administrator,virtualization linux networking windows_server patch_management
test_engineer,python_programming hardware_testing documentation regression_testing automated_testing
data_analyst,tableau data_cleaning data_visualization data_modeling
junior_qa_engineer,bug_reporting sql test_planning basic_automation manual_testing
it_support_specialist,linux hardware_maintenance ticketing_systems
machine_learning_engineer,deep_learning linux git sql machine_learning tensorflow
qa_engineer,test_planning regression_testing sql pytest selenium agile_methodology
software_engineer,sql debugging html_css javascript java_programming algorithms node_js
frontend_developer,rest_api sass accessibility
test_engineer,manual_testing bug_reporting automated_testing hardware_testing oscilloscope python_programming
backend_developer,microservices linux message_queues rest_api ci_cd
junior_network_engineer,dns troubleshooting network_monitoring tcp_ip routing_switching cisco networking
it_support_specialist,hardware_maintenance linux troubleshooting remote_desktop
fpga_engineer,signal_processing fpga hardware_debugging digital_design debugging
data_engineer,kafka data_warehousing cloud_computing
systems_administrator,security_practices linux windows_server docker active_directory
cloud_support_engineer,ticketing_systems monitoring docker
data_analyst,google_analytics data_cleaning power_bi data_visualization data_modeling
junior_embedded_engineer,microcontrollers hardware_interfacing oscilloscope c_programming
junior_qa_engineer,basic_automation agile_methodology regression_testing sql bug_reporting
data_analyst,data_visualization reporting data_cleaning r_programming
junior_network_engineer,troubleshooting tcp_ip dhcp
it_support_specialist,windows_os ticketing_systems hardware_maintenance software_installation customer_support
systems_administrator,backup_recovery windows_server docker virtualization
cloud_support_engineer,ticketing_systems azure docker
embedded_systems_engineer,c_plus_plus firmware_development linux_kernel oscilloscope c_programming debugging hardware_interfacing
cloud_engineer,aws gcp kubernetes azure
junior_data_engineer,data_pipelines sql nosql etl cloud_computing python_programming
data_scientist,machine_learning jupyter_notebook pytorch statistics
release_engineer,ci_cd git build_automation version_control shell_scripting
scrum_master,retrospectives conflict_resolution kanban jira team_facilitation
technical_writer,markdown git user_research communication api_documentation
hardware_engineer,altium_designer schematic_capture signal_processing component_selection fpga soldering pcb_design
site_reliability_engineer,shell_scripting kubernetes docker monitoring ci_cd
junior_embedded_engineer,debugging microcontrollers uart_spi_i2c c_programming hardware_interfacing rtos_basics
junior_mobile_developer,debugging java_programming kotlin rest_api mobile_ui_design git
bi_developer,tableau power_bi python_programming sql
test_engineer,bug_reporting manual_testing hardware_testing test_planning documentation
security_engineer,siem vulnerability_assessment penetration_testing encryption python_programming secure_coding network_security
machine_learning_engineer,git machine_learning feature_engineering data_pipelines
systems_administrator,networking virtualization windows_server shell_scripting linux active_directory monitoring
technical_writer,api_documentation communication markdown diagramming user_research documentation
hardware_engineer,circuit_design eagle_cad fpga signal_processing
software_engineer,typescript react rest_api html_css
scrum_master,sprint_planning retrospectives jira scrum kanban stakeholder_communication conflict_resolution
firmware_engineer,c_programming microcontrollers hardware_interfacing firmware_development rtos c_plus_plus embedded_systems
technical_support_engineer,api_testing scripting sql python_programming linux customer_support troubleshooting
backend_developer,nosql node_js microservices authentication
junior_software_engineer,git object_oriented_programming sql
junior_mobile_developer,kotlin git java_programming swift
bi_developer,data_modeling python_programming data_warehousing power_bi tableau
it_support_specialist,hardware_maintenance windows_os active_directory customer_support ticketing_systems software_installation
firmware_engineer,firmware_development rtos debugging microcontrollers
junior_embedded_engineer,uart_spi_i2c debugging c_programming
junior_network_engineer,dhcp networking dns cisco tcp_ip
data_scientist,data_analysis python_programming deep_learning
junior_data_scientist,machine_learning git python_programming data_analysis sql jupyter_notebook
qa_engineer,bug_reporting agile_methodology manual_testing
machine_learning_engineer,machine_learning linux python_programming data_pipelines deep_learning
technical_support_engineer,scripting python_programming api_testing customer_support networking_basics
frontend_developer,figma typescript html_css git responsive_design
junior_data_scientist,data_visualization machine_learning jupyter_notebook
embedded_systems_engineer,pcb_design linux_kernel c_programming c_plus_plus microcontrollers
ui_ux_designer,adobe_xd user_research sketch
cloud_support_engineer,linux troubleshooting networking azure aws monitoring docker
software_engineer,node_js python_programming ci_cd debugging
junior_mobile_developer,swift mobile_ui_design debugging
full_stack_developer,docker ci_cd rest_api typescript
software_engineer,node_js docker linux debugging agile_methodology ci_cd object_oriented_programming
technical_writer,markdown content_management api_documentation communication html_css
junior_network_engineer,dns cisco dhcp tcp_ip
data_scientist,pytorch r_programming python_programming statistics natural_language_processing
full_stack_developer,python_programming ci_cd javascript
security_engineer,firewalls vulnerability_assessment siem linux
firmware_engineer,hardware_interfacing debugging c_plus_plus version_control microcontrollers c_programming assembly_language
database_administrator,performance_tuning mysql oracle indexing database_design
junior_data_scientist,sql numpy machine_learning
cloud_engineer,ci_cd kubernetes gcp networking
junior_network_engineer,routing_switching network_monitoring cisco troubleshooting tcp_ip
firmware_engineer,microcontrollers version_control hardware_interfacing debugging firmware_development c_programming
frontend_developer,react javascript webpack sass typescript
machine_learning_engineer,mlops rest_api pytorch machine_learning
systems_administrator,backup_recovery shell_scripting docker monitoring patch_management
full_stack_developer,node_js rest_api git python_programming sql nosql linux
technical_writer,user_research documentation content_management
junior_software_engineer,react sql agile_methodology html_css data_structures unit_testing
network_engineer,routing_switching firewalls dhcp linux vpn dns
cloud_support_engineer,networking monitoring aws
qa_engineer,sql regression_testing performance_testing manual_testing postman api_testing test_planning
technical_writer,user_research git api_documentation documentation communication content_management
hardware_engineer,altium_designer hardware_debugging circuit_design
embedded_systems_engineer,rtos assembly_language c_programming
embedded_systems_engineer,c_plus_plus oscilloscope firmware_development
network_engineer,security_practices firewalls routing_switching networking network_monitoring linux tcp_ip
embedded_systems_engineer,c_plus_plus uart_spi_i2c firmware_development
ui_ux_designer,figma accessibility wireframing html_css design_systems
junior_data_engineer,linux nosql git data_pipelines python_programming cloud_computing
frontend_developer,figma webpack accessibility git sass vue_js rest_api
bi_developer,data_modeling etl power_bi data_warehousing python_programming excel
mobile_developer,app_store_deployment ios_development mobile_ui_design git
junior_qa_engineer,postman test_planning regression_testing manual_testing basic_automation
data_analyst,data_modeling statistics data_cleaning r_programming power_bi sql data_visualization
test_engineer,regression_testing documentation automated_testing
junior_devops_engineer,ci_cd networking_basics git
junior_mobile_developer,java_programming git mobile_ui_design
backend_developer,git authentication python_programming sql api_design message_queues node_js
it_support_specialist,networking_basics active_directory troubleshooting documentation windows_os
it_support_specialist,linux documentation troubleshooting customer_support software_installation
data_engineer,apache_spark airflow linux cloud_computing git scala data_warehousing
full_stack_developer,rest_api linux docker
junior_network_engineer,dhcp troubleshooting dns cisco
junior_data_scientist,numpy data_analysis pandas jupyter_notebook statistics data_visualization
cloud_support_engineer,azure aws docker
junior_software_engineer,data_structures java_programming object_oriented_programming react javascript unit_testing sql
scrum_master,retrospectives team_facilitation jira
bi_developer,data_modeling excel reporting
devops_engineer,cloud_computing docker kubernetes
data_engineer,linux airflow git etl apache_spark cloud_computing
rf_engineer,spectrum_analyzer testing_equipment c_programming antenna_design pcb_design
technical_writer,communication content_management git diagramming markdown
technical_support_engineer,scripting ticketing_systems customer_support documentation sql python_programming
firmware_engineer,firmware_development microcontrollers hardware_interfacing assembly_language embedded_systems
test_engineer,python_programming manual_testing hardware_testing oscilloscope automated_testing
data_engineer,sql data_warehousing scala
it_support_specialist,troubleshooting remote_desktop windows_os hardware_maintenance linux customer_support
cloud_engineer,gcp docker kubernetes infrastructure_as_code
systems_administrator,patch_management monitoring active_directory backup_recovery security_practices shell_scripting networking
full_stack_developer,sql python_programming docker
cybersecurity_analyst,linux python_programming risk_assessment firewalls siem incident_response
junior_devops_engineer,docker git shell_scripting networking_basics ci_cd
frontend_developer,sass git rest_api html_css
junior_qa_engineer,regression_testing sql test_planning bug_reporting manual_testing
bi_developer,data_modeling excel etl tableau reporting business_intelligence data_warehousing
software_engineer,react javascript html_css unit_testing java_programming
junior_software_engineer,python_programming data_structures unit_testing debugging
devops_engineer,aws shell_scripting gcp ansible
ui_ux_designer,design_systems figma sketch information_architecture adobe_xd wireframing
junior_embedded_engineer,rtos_basics microcontrollers hardware_interfacing oscilloscope uart_spi_i2c c_programming debugging
network_engineer,network_monitoring dhcp firewalls load_balancing cisco
site_reliability_engineer,docker ci_cd alerting incident_management
ui_ux_designer,usability_testing wireframing html_css
data_engineer,docker cloud_computing python_programming kafka
technical_support_engineer,networking_basics linux documentation api_testing scripting ticketing_systems
devops_engineer,cloud_computing kubernetes networking ansible gcp linux terraform
cloud_support_engineer,ticketing_systems networking aws customer_support docker troubleshooting
junior_embedded_engineer,rtos_basics oscilloscope hardware_interfacing
cloud_support_engineer,networking azure linux ticketing_systems monitoring aws troubleshooting
data_analyst,r_programming power_bi business_intelligence google_analytics data_modeling
embedded_systems_engineer,linux_kernel rtos c_programming
data_scientist,machine_learning python_programming feature_engineering tensorflow statistics numpy pytorch
junior_embedded_engineer,microcontrollers c_programming uart_spi_i2c hardware_interfacing oscilloscope rtos_basics
data_engineer,sql data_warehousing git kafka
scrum_master,scrum agile_methodology team_facilitation stakeholder_communication
network_engineer,load_balancing networking tcp_ip linux routing_switching network_monitoring cisco
technical_support_engineer,customer_support troubleshooting python_programming scripting networking_basics ticketing_systems
technical_writer,documentation html_css user_research communication api_documentation
systems_administrator,backup_recovery monitoring shell_scripting security_practices
